X_data,Y_data
1090 81110 225813 16867 INFO dfs DataNode DataXceiver Receiving block blk5029807829679779067 src 10 251 122 79 49600 dest 10 251 122 79 50010 09a53393 ,0
1091 81110 225905 16532 INFO dfs DataNode DataXceiver Receiving block blk3657751236932275338 src 10 251 123 99 50481 dest 10 251 123 99 50010 09a53393 ,0
1092 81110 225947 26 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 74 227 50010 is added to blk1594026090263820445 size 67108864 5d5de21c ,0
1093 81110 230105 13 INFO dfs DataBlockScanner Verification succeeded for blk3894335463008345041 32777b38 ,0
1094 81110 230202 28 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 193 224 50010 is added to blk6299730951392868297 size 67108864 5d5de21c ,0
1095 81110 230314 16898 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk157913239647511296 terminating dc2c74b7 ,0
1096 81110 230315 16811 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk6454539193224916125 terminating dc2c74b7 ,0
1097 81110 230338 34 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 194 213 50010 is added to blk3575568207121859434 size 67108864 5d5de21c ,0
1098 81110 230457 16876 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk4325209272072286951 terminating dc2c74b7 ,0
1099 81110 230508 29 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 91 159 50010 is added to blk5739126205963920408 size 67108864 5d5de21c ,0
1100 81110 230524 16637 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk9056865861421808370 terminating dc2c74b7 ,0
1101 81110 230536 16598 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk6934248664959947757 terminating dc2c74b7 ,0
1102 81110 230545 16742 INFO dfs DataNode PacketResponder Received block blk2082401934988378573 of size 67108864 from 10 251 214 112 e3df2680 ,0
1103 81110 230627 16366 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk7627900514276120558 terminating dc2c74b7 ,0
1104 81110 230628 16721 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk1250775350296476256 terminating dc2c74b7 ,0
1105 81110 230633 16678 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk2389216938154332862 terminating dc2c74b7 ,0
1106 81110 230859 26 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 38 53 50010 is added to blk7430820184211246929 size 67108864 5d5de21c ,0
1107 81110 231236 31 INFO dfs FSNamesystem BLOCK NameSystem delete blk608202790716579401 is added to invalidSet of 10 251 198 33 50010 d63ef163 ,0
1108 81110 231241 26 INFO dfs FSNamesystem BLOCK NameSystem delete blk1335063409877429524 is added to invalidSet of 10 251 107 196 50010 d63ef163 ,0
1109 81110 231556 16543 INFO dfs DataNode DataXceiver 10 251 202 181 50010 Served block blk5236655516146555545 to 10 251 31 5 626085d5 ,0
1110 81110 231904 17028 WARN dfs DataNode DataXceiver 10 251 75 143 50010 Got exception while serving blk2262752117989012641 to 10 250 13 188 81cee340 ,0
1111 81110 231911 16933 WARN dfs DataNode DataXceiver 10 251 126 227 50010 Got exception while serving blk4181768899028058192 to 10 251 26 177 81cee340 ,0
1112 81110 232739 16715 INFO dfs DataNode DataXceiver 10 251 123 99 50010 Served block blk7990763409688650846 to 10 251 197 161 626085d5 ,0
1113 81110 233940 17094 INFO dfs DataNode DataXceiver 10 250 17 225 50010 Served block blk2656323385657954732 to 10 250 17 225 626085d5 ,0
1114 81110 233954 17191 WARN dfs DataNode DataXceiver 10 250 7 230 50010 Got exception while serving blk7029628814943626474 to 10 251 38 197 81cee340 ,0
1115 81110 235445 16879 INFO dfs DataNode DataXceiver 10 251 127 243 50010 Served block blk8711213005689112399 to 10 251 74 134 626085d5 ,0
1116 81111 37 17163 INFO dfs DataNode DataXceiver 10 251 195 70 50010 Served block blk3696162841836791939 to 10 251 195 70 626085d5 ,0
1117 81111 626 17362 INFO dfs DataNode DataXceiver 10 251 91 84 50010 Served block blk8915491531889006304 to 10 251 91 84 626085d5 ,0
1118 81111 932 16928 INFO dfs DataNode DataXceiver 10 251 90 64 50010 Served block blk657087263710195616 to 10 250 14 196 626085d5 ,0
1119 81111 2741 17343 INFO dfs DataNode DataXceiver 10 250 10 213 50010 Served block blk1125621902344947014 to 10 250 10 213 626085d5 ,0
1120 81111 4102 17259 WARN dfs DataNode DataXceiver 10 251 214 175 50010 Got exception while serving blk481857539063371482 to 10 251 105 189 81cee340 ,0
1121 81111 4657 17337 INFO dfs DataNode DataXceiver 10 250 10 6 50010 Served block blk1200136320542454615 to 10 250 10 6 626085d5 ,0
1122 81111 11254 17716 WARN dfs DataNode DataXceiver 10 251 39 144 50010 Got exception while serving blk8083036675630459841 to 10 251 39 209 81cee340 ,0
1123 81111 12254 17517 WARN dfs DataNode DataXceiver 10 250 7 32 50010 Got exception while serving blk1508527605812345693 to 10 251 74 192 81cee340 ,0
1124 81111 13241 17501 INFO dfs DataNode DataXceiver 10 251 31 180 50010 Served block blk3905759687686730625 to 10 251 31 180 626085d5 ,0
1125 81111 13322 17524 INFO dfs DataNode DataXceiver 10 251 121 224 50010 Served block blk342378162324355732 to 10 251 121 224 626085d5 ,0
1126 81111 13400 17543 INFO dfs DataNode DataXceiver 10 250 14 38 50010 Served block blk8674089929114017279 to 10 250 14 38 626085d5 ,0
1127 81111 14431 17416 WARN dfs DataNode DataXceiver 10 251 107 98 50010 Got exception while serving blk3140031507252212554 to 10 250 7 244 81cee340 ,0
1128 81111 20752 17598 INFO dfs DataNode DataXceiver 10 251 125 237 50010 Served block blk309134958179110212 to 10 251 125 237 626085d5 ,0
1129 81111 22143 17663 INFO dfs DataNode DataXceiver 10 250 13 240 50010 Served block blk3134225108208373949 to 10 250 13 240 626085d5 ,0
1130 81111 23010 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk8887373200836701910 is added to invalidSet of 10 251 193 224 50010 d63ef163 ,0
1131 81111 23011 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk1162676743264290624 is added to invalidSet of 10 251 194 213 50010 d63ef163 ,0
1132 81111 23011 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk5513640508500780385 is added to invalidSet of 10 251 203 179 50010 d63ef163 ,1
1133 81111 23011 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk7767902948513849386 is added to invalidSet of 10 251 71 146 50010 d63ef163 ,0
1134 81111 23013 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk5382946262718129284 is added to invalidSet of 10 250 5 161 50010 d63ef163 ,0
1135 81111 23013 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk5668137923110942035 is added to invalidSet of 10 251 91 229 50010 d63ef163 ,0
1136 81111 23013 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk7197514030988119866 is added to invalidSet of 10 251 75 49 50010 d63ef163 ,0
1137 81111 23015 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk5362598472846558076 is added to invalidSet of 10 250 14 143 50010 d63ef163 ,0
1138 81111 23017 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk4269939382058952254 is added to invalidSet of 10 251 203 129 50010 d63ef163 ,0
1139 81111 23017 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk6978845808078082463 is added to invalidSet of 10 251 109 209 50010 d63ef163 ,0
1140 81111 23022 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk1071115021179995772 is added to invalidSet of 10 250 11 53 50010 d63ef163 ,0
1141 81111 23022 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk7336636250384047238 is added to invalidSet of 10 251 26 177 50010 d63ef163 ,0
1142 81111 23022 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk8493856762887493521 is added to invalidSet of 10 251 26 131 50010 d63ef163 ,0
1143 81111 23024 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk1043487525777829194 is added to invalidSet of 10 251 110 8 50010 d63ef163 ,0
1144 81111 23024 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk3225035678192156905 is added to invalidSet of 10 251 38 214 50010 d63ef163 ,0
1145 81111 23025 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk5572208681898881669 is added to invalidSet of 10 251 38 197 50010 d63ef163 ,0
1146 81111 23027 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk2225353020301959077 is added to invalidSet of 10 251 125 237 50010 d63ef163 ,0
1147 81111 23027 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk3946183108430554053 is added to invalidSet of 10 250 11 100 50010 d63ef163 ,0
1148 81111 23033 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk3681974396824196300 is added to invalidSet of 10 250 17 177 50010 d63ef163 ,1
1149 81111 23037 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk2736251498135196075 is added to invalidSet of 10 251 90 64 50010 d63ef163 ,1
1150 81111 23039 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk1275198635723397883 is added to invalidSet of 10 251 202 134 50010 d63ef163 ,0
1151 81111 23039 27 INFO dfs FSNamesystem BLOCK NameSystem delete blk3428998332517532825 is added to invalidSet of 10 251 43 192 50010 d63ef163 ,0
1152 81111 23139 19 INFO dfs FSDataset Deleting block blk7106479503467535906 file mnt hadoop dfs data current subdir32 blk7106479503467535906 dba996ef ,0
1153 81111 23149 19 INFO dfs FSDataset Deleting block blk7411858598798393933 file mnt hadoop dfs data current subdir24 blk7411858598798393933 dba996ef ,0
1154 81111 23156 19 INFO dfs FSDataset Deleting block blk5429479049793046826 file mnt hadoop dfs data current subdir34 blk5429479049793046826 dba996ef ,0
1155 81111 23158 19 INFO dfs FSDataset Deleting block blk6431101765137189231 file mnt hadoop dfs data current subdir33 blk6431101765137189231 dba996ef ,0
1156 81111 23216 19 INFO dfs FSDataset Deleting block blk2923662094689783995 file mnt hadoop dfs data current subdir38 blk2923662094689783995 dba996ef ,0
1157 81111 23222 17683 INFO dfs DataNode DataXceiver 10 250 14 143 50010 Served block blk664656559337730574 to 10 250 7 96 626085d5 ,0
1158 81111 23222 17788 INFO dfs DataNode PacketResponder Received block blk3224393364314749254 of size 67108864 from 10 251 37 240 e3df2680 ,0
1159 81111 23229 19 INFO dfs FSDataset Deleting block blk1483582953997932733 file mnt hadoop dfs data current subdir7 blk1483582953997932733 dba996ef ,0
1160 81111 23230 19 INFO dfs FSDataset Deleting block blk3607708283707030582 file mnt hadoop dfs data current subdir31 blk3607708283707030582 dba996ef ,0
1161 81111 23234 19 INFO dfs FSDataset Deleting block blk4365203784873840210 file mnt hadoop dfs data current subdir1 blk4365203784873840210 dba996ef ,0
1162 81111 23243 19 INFO dfs FSDataset Deleting block blk1920931690498309324 file mnt hadoop dfs data current subdir42 blk1920931690498309324 dba996ef ,0
1163 81111 23243 19 INFO dfs FSDataset Deleting block blk2731746367139956284 file mnt hadoop dfs data current subdir15 blk2731746367139956284 dba996ef ,0
1164 81111 23247 19 INFO dfs FSDataset Deleting block blk3312198496468502316 file mnt hadoop dfs data current subdir36 blk3312198496468502316 dba996ef ,0
1165 81111 23247 19 INFO dfs FSDataset Deleting block blk626413149556394155 file mnt hadoop dfs data current subdir26 blk626413149556394155 dba996ef ,0
1166 81111 23248 18 INFO dfs FSDataset Deleting block blk1350741653957819140 file mnt hadoop dfs data current subdir32 blk1350741653957819140 dba996ef ,0
1167 81111 23248 19 INFO dfs FSDataset Deleting block blk6675564098604634452 file mnt hadoop dfs data current subdir1 blk6675564098604634452 dba996ef ,0
1168 81111 23249 19 INFO dfs FSDataset Deleting block blk1692958087244489888 file mnt hadoop dfs data current subdir62 blk1692958087244489888 dba996ef ,0
1169 81111 23250 18 INFO dfs FSDataset Deleting block blk5528471097481810388 file mnt hadoop dfs data current subdir5 blk5528471097481810388 dba996ef ,0
1170 81111 23250 19 INFO dfs FSDataset Deleting block blk797263375273454863 file mnt hadoop dfs data current subdir16 blk797263375273454863 dba996ef ,1
1171 81111 23255 19 INFO dfs FSDataset Deleting block blk5209577451013188921 file mnt hadoop dfs data current subdir24 blk5209577451013188921 dba996ef ,0
1172 81111 23304 18 INFO dfs FSDataset Deleting block blk4713539908695785630 file mnt hadoop dfs data current subdir39 blk4713539908695785630 dba996ef ,0
1173 81111 23310 19 INFO dfs FSDataset Deleting block blk6148201552996212693 file mnt hadoop dfs data current subdir15 blk6148201552996212693 dba996ef ,0
1174 81111 23328 19 INFO dfs FSDataset Deleting block blk9014154925388243050 file mnt hadoop dfs data current subdir28 blk9014154925388243050 dba996ef ,0
1175 81111 23330 19 INFO dfs FSDataset Deleting block blk8761138012128091849 file mnt hadoop dfs data current subdir33 blk8761138012128091849 dba996ef ,0
1176 81111 23749 17857 INFO dfs DataNode PacketResponder Received block blk4071286774767564790 of size 67108864 from 10 251 197 226 e3df2680 ,0
1177 81111 23914 17773 INFO dfs DataNode DataXceiver 10 251 122 65 50010 Served block blk2866275036574950116 to 10 250 11 53 626085d5 ,0
1178 81111 24105 17911 INFO dfs DataNode PacketResponder Received block blk6811519872198278365 of size 67108864 from 10 250 6 4 e3df2680 ,0
1179 81111 24133 31 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 199 19 50010 is added to blk6748710057489679257 size 67108864 5d5de21c ,0
1180 81111 24247 29 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 39 209 50010 is added to blk1833093108290599780 size 67108864 5d5de21c ,0
1181 81111 24304 27 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 7 146 50010 is added to blk9163807899833139121 size 67108864 5d5de21c ,1
1182 81111 24309 17772 INFO dfs DataNode DataXceiver Receiving block blk3941798034503185737 src 10 250 11 85 42358 dest 10 250 11 85 50010 09a53393 ,0
1183 81111 24325 17904 INFO dfs DataNode PacketResponder Received block blk6894918622505820383 of size 67108864 from 10 250 14 143 e3df2680 ,0
1184 81111 24443 17867 INFO dfs DataNode DataXceiver Receiving block blk6491424745418112176 src 10 251 214 130 57008 dest 10 251 214 130 50010 09a53393 ,0
1185 81111 24443 29 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand4 temporary task2008111010240009m0001150 part00115 blk17685631368401548 3d91fa85 ,0
1186 81111 24724 31 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand4 temporary task2008111010240009m0001760 part00176 blk8924207394547472950 3d91fa85 ,0
1187 81111 24742 17976 INFO dfs DataNode DataXceiver Receiving block blk4526931594457272384 src 10 251 43 147 40348 dest 10 251 43 147 50010 09a53393 ,0
1188 81111 24831 35 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 31 242 50010 is added to blk5390763359901143305 size 67108864 5d5de21c ,0
1189 81111 24901 18086 INFO dfs DataNode DataXceiver Receiving block blk11867600358649678 src 10 251 75 79 46421 dest 10 251 75 79 50010 09a53393 ,0
1190 81111 24901 30 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 11 194 50010 is added to blk2430417102497887445 size 67108864 5d5de21c ,0
1191 81111 24901 35 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 214 18 50010 is added to blk747046374856916711 size 67108864 5d5de21c ,0
1192 81111 25101 18187 INFO dfs DataNode PacketResponder Received block blk5062112794659861146 of size 67108864 from 10 251 91 84 e3df2680 ,0
1193 81111 25208 18218 INFO dfs DataNode DataXceiver Receiving block blk116589515245909549 src 10 251 203 179 33198 dest 10 251 203 179 50010 09a53393 ,0
1194 81111 25335 17997 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk4628975089896927394 terminating dc2c74b7 ,0
1195 81111 25336 18090 INFO dfs DataNode DataXceiver Receiving block blk764747190320632607 src 10 251 127 191 49914 dest 10 251 127 191 50010 09a53393 ,0
1196 81111 25346 18124 INFO dfs DataNode PacketResponder Received block blk8015797075596093783 of size 67108864 from 10 250 11 194 e3df2680 ,0
1197 81111 25424 26 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 110 160 50010 is added to blk1675768179383804109 size 67108864 5d5de21c ,0
1198 81111 25607 18122 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk1155029843511109085 terminating dc2c74b7 ,0
1199 81111 25619 31 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 67 113 50010 is added to blk9060964400089016309 size 67108864 5d5de21c ,1
1200 81111 25634 28 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 214 67 50010 is added to blk1417908110808566576 size 67108864 5d5de21c ,0
1201 81111 25653 18457 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk7483426835701512490 terminating dc2c74b7 ,0
1202 81111 25732 18087 INFO dfs DataNode DataXceiver Receiving block blk3752135158991310104 src 10 251 70 5 44375 dest 10 251 70 5 50010 09a53393 ,0
1203 81111 25811 18303 INFO dfs DataNode DataXceiver Receiving block blk8649503431827393598 src 10 251 199 19 48778 dest 10 251 199 19 50010 09a53393 ,0
1204 81111 25903 18116 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk6883339133893273874 terminating dc2c74b7 ,0
1205 81111 25915 18170 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk3695169334833427187 terminating dc2c74b7 ,0
1206 81111 25945 18127 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk6055109613223910610 terminating dc2c74b7 ,0
1207 81111 30015 18180 INFO dfs DataNode DataXceiver Receiving block blk1868325377308234190 src 10 251 42 207 50666 dest 10 251 42 207 50010 09a53393 ,0
1208 81111 30017 28 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 26 177 50010 is added to blk6338549285508312302 size 3530010 5d5de21c ,0
1209 81111 30051 35 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 30 179 50010 is added to blk900758580041645081 size 3543900 5d5de21c ,0
1210 81111 30153 34 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 66 3 50010 is added to blk1756478622414930264 size 67108864 5d5de21c ,0
1211 81111 30225 27 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 127 47 50010 is added to blk6555060221133060529 size 67108864 5d5de21c ,0
1212 81111 30233 18516 INFO dfs DataNode DataXceiver Receiving block blk9076677650086747187 src 10 251 35 1 52094 dest 10 251 35 1 50010 09a53393 ,0
1213 81111 30236 18183 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk4165562468976768862 terminating dc2c74b7 ,0
1214 81111 30240 18460 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk3295982945091621137 terminating dc2c74b7 ,0
1215 81111 30300 34 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 15 240 50010 is added to blk7637577152926063076 size 67108864 5d5de21c ,0
1216 81111 30318 18190 INFO dfs DataNode DataXceiver Receiving block blk3181161977343808286 src 10 251 43 21 40127 dest 10 251 43 21 50010 09a53393 ,0
1217 81111 30414 18143 INFO dfs DataNode DataXceiver Receiving block blk6807535563873595117 src 10 250 17 177 48934 dest 10 250 17 177 50010 09a53393 ,0
1218 81111 30416 18548 INFO dfs DataNode DataXceiver Receiving block blk7513976340045981966 src 10 251 42 207 36468 dest 10 251 42 207 50010 09a53393 ,0
1219 81111 30418 29 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand4 temporary task2008111010240009m0010610 part01061 blk749176535135404637 3d91fa85 ,0
1220 81111 30501 35 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 199 245 50010 is added to blk7909610753867924116 size 67108864 5d5de21c ,0
1221 81111 30726 18409 INFO dfs DataNode PacketResponder Received block blk7247291679155656679 of size 67108864 from 10 250 10 176 e3df2680 ,0
1222 81111 30736 18126 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk6369730481066968769 terminating dc2c74b7 ,0
1223 81111 30745 18290 INFO dfs DataNode DataXceiver Receiving block blk7780461223860192433 src 10 251 127 191 58148 dest 10 251 127 191 50010 09a53393 ,0
1224 81111 30942 32 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand4 temporary task2008111010240009m0012810 part01281 blk2084123600915946046 3d91fa85 ,0
1225 81111 30946 18336 INFO dfs DataNode DataXceiver Receiving block blk92273823183917102 src 10 250 15 67 53441 dest 10 250 15 67 50010 09a53393 ,0
1226 81111 30950 18479 INFO dfs DataNode PacketResponder Received block blk1141332313413855099 of size 67108864 from 10 251 89 155 e3df2680 ,0
1227 81111 30958 18454 INFO dfs DataNode DataXceiver Receiving block blk3016571528120363023 src 10 251 194 102 60235 dest 10 251 194 102 50010 09a53393 ,0
1228 81111 31106 18346 INFO dfs DataNode DataXceiver Receiving block blk7678242108759603056 src 10 251 125 193 33553 dest 10 251 125 193 50010 09a53393 ,0
1229 81111 31143 18339 INFO dfs DataNode DataXceiver Receiving block blk7526023914950151999 src 10 250 5 161 48457 dest 10 250 5 161 50010 09a53393 ,0
1230 81111 31257 18567 INFO dfs DataNode DataXceiver Receiving block blk6380328072112550668 src 10 250 6 191 37701 dest 10 250 6 191 50010 09a53393 ,0
1231 81111 31258 26 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 11 100 50010 is added to blk3222673463853349950 size 67108864 5d5de21c ,0
1232 81111 31307 18432 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk3183355402229300197 terminating dc2c74b7 ,0
1233 81111 31334 30 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 26 8 50010 is added to blk5963475042722370536 size 67108864 5d5de21c ,0
1234 81111 31436 32 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand4 temporary task2008111010240009m0013980 part01398 blk7527506469734664572 3d91fa85 ,0
1235 81111 31541 18484 INFO dfs DataNode PacketResponder Received block blk9072486569292195232 of size 67108864 from 10 251 71 68 e3df2680 ,0
1236 81111 31621 35 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 199 159 50010 is added to blk4455205822455130625 size 67108864 5d5de21c ,0
1237 81111 31650 18225 INFO dfs DataNode PacketResponder Received block blk3777399812922072863 of size 67108864 from 10 251 199 225 e3df2680 ,0
1238 81111 31730 18310 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk4633546693082073737 terminating dc2c74b7 ,0
1239 81111 31735 18435 INFO dfs DataNode PacketResponder Received block blk6799391641508508235 of size 67108864 from 10 251 107 98 e3df2680 ,0
1240 81111 31811 18619 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk1002945451269828722 terminating dc2c74b7 ,0
1241 81111 31900 18547 INFO dfs DataNode PacketResponder Received block blk566413670355737377 of size 67108864 from 10 251 122 79 e3df2680 ,0
1242 81111 31938 16978 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk2819581679409796253 terminating dc2c74b7 ,0
1243 81111 31951 31 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 127 243 50010 is added to blk1512923509505250283 size 67108864 5d5de21c ,0
1244 81111 32053 27 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand4 temporary task2008111010240009m0016110 part01611 blk285336326661214154 3d91fa85 ,0
1245 81111 32121 33 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 90 134 50010 is added to blk5955377624764578810 size 67108864 5d5de21c ,0
1246 81111 32357 33 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand4 temporary task2008111010240009m0015740 part01574 blk7458279618877678162 3d91fa85 ,0
1247 81111 32416 18576 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk5018765878120211503 terminating dc2c74b7 ,0
1248 81111 32531 18607 INFO dfs DataNode DataXceiver Receiving block blk313888672758374538 src 10 251 39 179 40031 dest 10 251 39 179 50010 09a53393 ,0
1249 81111 32544 31 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 109 209 50010 is added to blk3764801892187716497 size 67108864 5d5de21c ,0
1250 81111 32612 18586 INFO dfs DataNode PacketResponder Received block blk3491385689517593364 of size 67108864 from 10 251 193 224 e3df2680 ,0
1251 81111 32655 18710 INFO dfs DataNode PacketResponder Received block blk2243784245784480521 of size 67108864 from 10 250 6 191 e3df2680 ,0
1252 81111 32813 34 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 6 223 50010 is added to blk4052810234606327693 size 67108864 5d5de21c ,0
1253 81111 32825 18758 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk6695620358347030339 terminating dc2c74b7 ,0
1254 81111 32828 18581 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk5102453487463005287 terminating dc2c74b7 ,0
1255 81111 32900 18814 INFO dfs DataNode DataXceiver Receiving block blk7924393760966842810 src 10 251 202 209 59148 dest 10 251 202 209 50010 09a53393 ,0
1256 81111 32917 18710 INFO dfs DataNode PacketResponder Received block blk5915244038969911075 of size 67108864 from 10 250 11 53 e3df2680 ,0
1257 81111 33110 35 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 10 144 50010 is added to blk3243316191092266549 size 67108864 5d5de21c ,0
1258 81111 33125 18859 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk8229768485681546149 terminating dc2c74b7 ,0
1259 81111 33211 34 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 43 21 50010 is added to blk3206064173813164493 size 67108864 5d5de21c ,0
1260 81111 33426 18894 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk1957299792594627113 terminating dc2c74b7 ,0
1261 81111 33444 18940 INFO dfs DataNode DataXceiver Receiving block blk1690784932539647416 src 10 251 31 180 50205 dest 10 251 31 180 50010 09a53393 ,0
1262 81111 33505 18847 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk6745520736924802462 terminating dc2c74b7 ,0
1263 81111 33819 33 INFO dfs FSNamesystem BLOCK NameSystem delete blk1525964299678787959 is added to invalidSet of 10 251 37 240 50010 d63ef163 ,0
1264 81111 33823 31 INFO dfs FSNamesystem BLOCK NameSystem delete blk7045475543362904558 is added to invalidSet of 10 251 106 214 50010 d63ef163 ,0
1265 81111 33824 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk6802124772693111025 is added to invalidSet of 10 251 66 63 50010 d63ef163 ,0
1266 81111 33829 18 INFO dfs FSDataset Deleting block blk5205950257901523262 file mnt hadoop dfs data current subdir40 blk5205950257901523262 dba996ef ,0
1267 81111 33925 18906 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk1649239999940418046 terminating dc2c74b7 ,0
1268 81111 33927 19172 INFO dfs DataNode PacketResponder Received block blk6880728743505526406 of size 67108864 from 10 251 197 226 e3df2680 ,0
1269 81111 33935 18945 INFO dfs DataNode DataXceiver Receiving block blk5256716488526744434 src 10 251 73 220 42064 dest 10 251 73 220 50010 09a53393 ,0
1270 81111 33953 26 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 26 177 50010 is added to blk6928449948805597176 size 67108864 5d5de21c ,0
1271 81111 34105 18847 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk2529569087635823495 terminating dc2c74b7 ,0
1272 81111 34252 33 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root randtxt4 temporary task2008111010240010m0002220 part00222 blk3764836840384130740 3d91fa85 ,0
1273 81111 34323 19025 INFO dfs DataNode DataXceiver Receiving block blk3020717811556957482 src 10 251 90 81 48077 dest 10 251 90 81 50010 09a53393 ,0
1274 81111 34351 18690 INFO dfs DataNode PacketResponder Received block blk577659324269246113 of size 67108864 from 10 251 203 179 e3df2680 ,0
